normalized_description,total_units_sold,total_income,total_cost,total_margin,avg_ticket_price,sale_frequency_days,cantidad_total_importada,costo_unitario_promedio_import,gastos_logisticos_promedio,tiempo_promedio_entrega,ultima_fecha_importacion,Existencias,coverage_days,low_stock_flag,stock_rotation,demanda_diaria_estimada,cantidad_a_importar,dias_hasta_proxima_importacion
peacemakers l/s tee navy m,4,3103.44,1428.4688,1674.9712,775.86,0,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.044444444444444446,0.7903866555759963,212
performance l/s polo black m,2,2482.74,1365.71708,1117.02292,1241.37,1,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.022222222222222223,0.39519332778799815,212
performance l/s polo black s,2,2482.74,1324.91388,1157.8261199999995,1241.37,1,,,,17.783699750459917,2024-12-01,3.0,0.6,1.0,,0.022222222222222223,0.39519332778799815,212
performance l/s polo black xl,2,2482.74,1312.808638,1169.9313619999998,1241.37,1,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,0.022222222222222223,0.39519332778799815,212
performance l/s polo dark navy m,6,7448.24,3983.919186,3464.320814,1241.3733333333332,0,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.06666666666666667,1.1855799833639944,212
performance l/s polo dark navy s,6,7448.24,4185.792474,3262.447526,1241.3733333333332,2,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.06666666666666667,1.1855799833639944,212
performance s/s polo black l,2,2293.1,1237.958892,1055.1411079999998,1146.55,0,,,,17.783699750459917,2024-12-01,5.0,1.0,1.0,,0.022222222222222223,0.39519332778799815,212
performance s/s polo black m,8,9172.4,4970.751864,4201.648136,1146.55,0,,,,17.783699750459917,2024-12-01,5.0,1.0,1.0,,0.08888888888888889,1.5807733111519926,212
performance s/s polo charcoal m,2,2293.1,1267.6852,1025.4148,1146.55,1,,,,17.783699750459917,2024-12-01,3.0,0.6,1.0,,0.022222222222222223,0.39519332778799815,212
performance s/s polo charcoal xl,2,2293.1,1311.599616,981.500384,1146.55,1,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,0.022222222222222223,0.39519332778799815,212
performance s/s polo dark navy 2xl,5,4101.1,3781.988675,319.1113250000003,820.22,0,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,0.05555555555555555,0.9879833194699953,212
performance s/s polo dark navy 3xl,4,3280.88,3505.764464,-224.88446399999972,820.22,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.044444444444444446,0.7903866555759963,212
performance s/s polo dark navy 3xl,4,3280.88,3505.764464,-224.88446399999972,820.22,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.044444444444444446,0.7903866555759963,212
performance s/s polo dark navy l,30,24606.6,22482.15816,2124.441840000003,820.22,0,,,,17.783699750459917,2024-12-01,5.0,1.0,1.0,,0.3333333333333333,5.927899916819972,212
performance s/s polo dark navy l,30,24606.6,22482.15816,2124.441840000003,820.22,0,,,,17.783699750459917,2024-12-01,5.0,1.0,1.0,,0.3333333333333333,5.927899916819972,212
performance s/s polo dark navy l dark n,22,18044.84,16445.730928,1599.1090719999993,820.22,0,,,,17.783699750459917,2024-12-01,,,,,0.24444444444444444,4.347126605667979,212
performance s/s polo dark navy m,63,51673.86,47540.919762000005,4132.940237999996,820.22,0,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,0.7,12.44858982532194,212
performance s/s polo dark navy s,19,15584.18,14179.856199,1404.3238010000005,820.22,0,,,,17.783699750459917,2024-12-01,3.0,0.6,1.0,,0.2111111111111111,3.7543366139859824,212
performance s/s polo dark navy xs,6,4921.32,4538.468682,382.851318,820.22,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.06666666666666667,1.1855799833639944,212
performance s/s polo dark navy xs,6,4921.32,4538.468682,382.851318,820.22,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.06666666666666667,1.1855799833639944,212
performance s/s polo l.e. green l,4,4586.2,2379.145216,2207.054784,1146.55,1,,,,17.783699750459917,2024-12-01,3.0,0.6,1.0,,0.044444444444444446,0.7903866555759963,212
performance s/s polo l.e. green m,2,2293.1,1189.572608,1103.527392,1146.55,0,,,,17.783699750459917,2024-12-01,5.0,1.0,1.0,,0.022222222222222223,0.39519332778799815,212
performance s/s polo l.e. green s,2,2293.1,1187.542028,1105.5579719999998,1146.55,1,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,0.022222222222222223,0.39519332778799815,212
performance s/s polo range red l,2,2293.1,1110.86888,1182.23112,1146.55,1,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.022222222222222223,0.39519332778799815,212
performance s/s polo silver tan l,6,6879.299999999999,3726.017166000001,3153.282834,1146.55,1,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.06666666666666667,1.1855799833639944,212
performance s/s polo silver tan m,2,2293.1,1237.504866,1055.595134,1146.55,0,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.022222222222222223,0.39519332778799815,212
performance s/s polo silver tan s,4,4586.2,2477.234312,2108.965688,1146.55,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.044444444444444446,0.7903866555759963,212
performance s/s polo silver tan s,4,4586.2,2477.234312,2108.965688,1146.55,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.044444444444444446,0.7903866555759963,212
performance s/s polo silver tan xl,2,2293.1,1239.838094,1053.261906,1146.55,0,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.022222222222222223,0.39519332778799815,212
performance s/s polo tall dark navy 4xl,1,820.22,876.389697,-56.16969699999993,820.22,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.011111111111111112,0.19759666389399907,212
performance s/s polo tall dark navy 4xl,1,820.22,876.389697,-56.16969699999993,820.22,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.011111111111111112,0.19759666389399907,212
performance s/s polo tdu green l,4,4586.2,2592.086688,1994.113312,1146.55,1,,,,17.783699750459917,2024-12-01,10.0,2.0,1.0,,0.044444444444444446,0.7903866555759963,212
performance s/s polo tdu green m,2,2293.1,1238.232642,1054.867358,1146.55,1,,,,17.783699750459917,2024-12-01,4.0,0.8,1.0,,0.022222222222222223,0.39519332778799815,212
performance s/s polo white l,2,2293.1,1295.622244,997.477756,1146.55,1,,,,17.783699750459917,2024-12-01,13.0,2.6,1.0,,0.022222222222222223,0.39519332778799815,212
performance s/s polo white s,2,2293.1,1232.568514,1060.531486,1146.55,1,,,,17.783699750459917,2024-12-01,11.0,2.2,1.0,,0.022222222222222223,0.39519332778799815,212
phantom card wallet,2,1448.28,730.839902,717.4400979999999,724.14,0,,,,17.783699750459917,2024-12-01,7.0,1.4,1.0,,0.022222222222222223,0.39519332778799815,212
polytac 90x usb - sl-b26 battery pack &,2,2827.58,1709.824456,1117.755544,1413.79,1,,,,17.783699750459917,2024-12-01,9.0,1.8,1.0,,0.022222222222222223,0.39519332778799815,212
"polytac x usb, blk bo",4,5186.2,2792.89408,2393.30592,1296.55,1,12.0,75023.0,172536.0,9.0,2024-02-02,1.0,0.2,1.0,,0.044444444444444446,0.4,515
porta baston retractil,2,739.66,407.0,332.66,369.83,1,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.022222222222222223,0.39519332778799815,212
porta guantes negro,2,448.26,242.0,206.26,224.13,1,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.022222222222222223,0.39519332778799815,212
porta pistola beretta 92f nivel ii g.tip,6,2767.2,1944.0,823.1999999999999,461.2,1,,,,17.783699750459917,2024-12-01,4.0,0.8,1.0,,0.06666666666666667,1.1855799833639944,212
porta pistola glock 17/19/22 der n-2 a.b,2,806.88,739.2,67.67999999999995,403.44,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
porta pistola glock 17/19/22 der n-2 a.b,2,806.88,739.2,67.67999999999995,403.44,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
porta pistola glock 17/19/22 nivel ii g.,8,4681.04,2597.514896,2083.525104,585.13,3,,,,17.783699750459917,2024-12-01,188.0,37.6,0.0,,0.08888888888888889,1.5807733111519926,212
porta proveedor individual,8,1282.72,880.0,402.72,160.34,0,,,,17.783699750459917,2024-12-01,,,,,0.08888888888888889,1.5807733111519926,212
porta proveedor v2 doble negro,2,1508.62,407.0,1101.62,754.31,1,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,0.022222222222222223,0.39519332778799815,212
protac 2l-x usb box,260,350689.7,222572.25291,128117.44709000005,1278.9450000000002,2,1074.0,90898.0,720002.0,16.0,2024-12-21,16.0,3.2,1.0,,2.888888888888889,46.22222222222222,192
protac hl 5-x usb negro,2,8003.44,4631.480766,3371.959234,4001.72,1,,,,17.783699750459917,2024-12-01,6.0,1.2,1.0,,0.022222222222222223,0.39519332778799815,212
protac hl-x usb box,1435,3860429.9,1807268.556945,2053161.343055,2245.74,0,1494.0,126360.8,3048862.4,18.2,2024-12-21,21.0,4.2,1.0,,15.944444444444445,290.18888888888887,192
prtctrs deep space ss tee black l,4,1844.8,1022.226708,822.5732919999999,461.2,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.044444444444444446,0.7903866555759963,212
prtctrs deep space ss tee black l,4,1844.8,1022.226708,822.5732919999999,461.2,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.044444444444444446,0.7903866555759963,212
prtctrs deep space ss tee black m,2,922.4,511.113354,411.286646,461.2,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
prtctrs deep space ss tee black m,2,922.4,511.113354,411.286646,461.2,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
prtctrs deep space ss tee black s,2,922.4,511.113354,411.286646,461.2,1,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.022222222222222223,0.39519332778799815,212
pt-r charge l/s 2.0,2,1982.76,1036.94721,945.81279,991.38,0,11.0,6698.0,17195.25,14.0,2024-12-30,,,,,0.022222222222222223,0.3111111111111111,183
pt-r charge l/s 2.0 black htr m,4,4879.32,2679.244116,2200.075884,1219.83,1,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,0.044444444444444446,0.7903866555759963,212
pt-r charge l/s 2.0 black htr s,2,2439.64,1339.723032,1099.9169679999998,1219.82,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
pt-r charge l/s 2.0 black htr s,2,2439.64,1339.723032,1099.9169679999998,1219.82,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
pt-r charge l/s 2.0 black l,2,1982.74,831.03696,1151.70304,991.37,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
pt-r charge l/s 2.0 black l,2,1982.74,831.03696,1151.70304,991.37,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
pt-r havoc cap,4,2655.16,1475.597076,1179.5629239999998,663.79,0,,,,17.783699750459917,2024-12-01,,,,,0.044444444444444446,0.7903866555759963,212
pt-r havoc short black l,2,2750.0,1510.06617,1239.93383,1375.0,0,,,,17.783699750459917,2024-12-01,3.0,0.6,1.0,,0.022222222222222223,0.39519332778799815,212
purpose crest ss tee black m,2,922.4,511.113354,411.286646,461.2,0,,,,17.783699750459917,2024-12-01,,,,,0.022222222222222223,0.39519332778799815,212
push pack black 1sz,2,3086.2,1762.393714,1323.8062859999998,1543.1,0,,,,17.783699750459917,2024-12-01,,,,,0.022222222222222223,0.39519332778799815,212
quantum tdu pant dark navy 30 32,2,3344.82,2134.0,1210.8200000000002,1672.41,1,,,,17.783699750459917,2024-12-01,,,,,0.022222222222222223,0.39519332778799815,212
radiant rechargeable led glow stick disc,22,4381.08,2413.5068320000005,1967.5731679999997,199.14,1,,,,17.783699750459917,2024-12-01,60.0,12.0,1.0,,0.24444444444444444,4.347126605667979,212
range master pouch lg black 1 sz,4,2896.52,1368.034028,1528.485972,724.13,0,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,0.044444444444444446,0.7903866555759963,212
rapid assault shirt black l,4,6517.24,3399.3474,3117.8926,1629.31,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.044444444444444446,0.7903866555759963,212
rapid assault shirt black l,4,6517.24,3399.3474,3117.8926,1629.31,1,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,0.044444444444444446,0.7903866555759963,212
rapid assault shirt dark navy l,42,55370.28,42564.153324,12806.126676,1318.34,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.4666666666666667,8.299059883547962,212
rapid assault shirt dark navy l,42,55370.28,42564.153324,12806.126676,1318.34,0,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,0.4666666666666667,8.299059883547962,212
rapid assault shirt dark navy m,120,158200.8,121229.76456,36971.03543999999,1318.34,0,,,,17.783699750459917,2024-12-01,7.0,1.4,1.0,,1.3333333333333333,23.711599667279888,212
rapid assault shirt dark navy s,120,158200.8,121693.29408,36507.50592,1318.34,0,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,1.3333333333333333,23.711599667279888,212
rapid assault shirt mcm multicam 2xl,1,3041.94,2370.63603,671.3039699999999,3041.94,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.011111111111111112,0.19759666389399907,212
rapid assault shirt mcm multicam 2xl,1,3041.94,2370.63603,671.3039699999999,3041.94,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.011111111111111112,0.19759666389399907,212
rapid assault shirt mcm multicam l,15,45629.1,35411.903655,10217.196344999997,3041.94,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.16666666666666666,2.963949958409986,212
rapid assault shirt mcm multicam l,15,45629.1,35411.903655,10217.196344999997,3041.94,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.16666666666666666,2.963949958409986,212
rapid assault shirt mcm multicam m,1,3041.94,2370.63603,671.3039699999999,3041.94,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.011111111111111112,0.19759666389399907,212
rapid assault shirt mcm multicam m,1,3041.94,2370.63603,671.3039699999999,3041.94,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.011111111111111112,0.19759666389399907,212
rapid assault shirt mcm multicam s,1,3041.94,2370.63603,671.3039699999999,3041.94,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.011111111111111112,0.19759666389399907,212
rapid assault shirt mcm multicam s,1,3041.94,2370.63603,671.3039699999999,3041.94,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.011111111111111112,0.19759666389399907,212
rapid assault shirt mcm multicam xl,8,24335.52,18965.804136,5369.715864000002,3041.94,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.08888888888888889,1.5807733111519926,212
rapid assault shirt mcm multicam xl,8,24335.52,18965.804136,5369.715864000002,3041.94,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.08888888888888889,1.5807733111519926,212
rapid assault shirt tdu khaki l,4,12167.76,9482.946812,2684.813188,3041.94,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.044444444444444446,0.7903866555759963,212
rapid assault shirt tdu khaki l,4,12167.76,9482.946812,2684.813188,3041.94,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.044444444444444446,0.7903866555759963,212
rapid assault shirt tdu khaki l,4,12167.76,9482.946812,2684.813188,3041.94,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.044444444444444446,0.7903866555759963,212
rapid assault shirt tdu khaki l,4,12167.76,9482.946812,2684.813188,3041.94,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.044444444444444446,0.7903866555759963,212
rapid assault shirt tdu khaki m,9,27377.46,21336.479316,6040.980683999998,3041.94,0,,,,17.783699750459917,2024-12-01,2.0,0.4,1.0,,0.1,1.7783699750459918,212
rapid assault shirt tdu khaki m,9,27377.46,21336.479316,6040.980683999998,3041.94,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.1,1.7783699750459918,212
rapid assault shirt tdu khaki m,9,27377.46,21336.479316,6040.980683999998,3041.94,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.1,1.7783699750459918,212
rapid assault shirt tdu khaki s,11,24818.94,19424.55753,5394.38247,2177.7,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.12222222222222222,2.1735633028339896,212
rapid assault shirt tdu khaki s,11,24818.94,19424.55753,5394.38247,2177.7,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.12222222222222222,2.1735633028339896,212
rapid l2 black 1 sz,2,2500.0,1324.680568,1175.319432,1250.0,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
rapid l2 black 1 sz,2,2500.0,1324.680568,1175.319432,1250.0,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
response jacket dark navy s,2,3827.58,1879.967176,1947.612824,1913.79,1,,,,17.783699750459917,2024-12-01,35.0,7.0,1.0,,0.022222222222222223,0.39519332778799815,212
rhino breacher patch red 1sz,2,231.02,167.0044,64.0156,115.51,1,,,,17.783699750459917,2024-12-01,,,,,0.022222222222222223,0.39519332778799815,212
ridge pant black 30 30,2,3931.04,2382.283224,1548.7567760000002,1965.52,0,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.022222222222222223,0.39519332778799815,212
ridge pant black 30 32,4,8401.7,4467.403694,3934.2963060000006,2100.425,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.044444444444444446,0.7903866555759963,212
ridge pant black 30 32,4,8401.7,4467.403694,3934.2963060000006,2100.425,0,,,,17.783699750459917,2024-12-01,15.0,3.0,1.0,,0.044444444444444446,0.7903866555759963,212
ridge pant black 32 32,8,16263.76,8244.594728,8019.165272,2032.97,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.08888888888888889,1.5807733111519926,212
ridge pant black 32 32,8,16263.76,8244.594728,8019.165272,2032.97,1,,,,17.783699750459917,2024-12-01,9.0,1.8,1.0,,0.08888888888888889,1.5807733111519926,212
ridge pant black 34 32,2,3931.02,2077.618028,1853.401972,1965.51,0,,,,17.783699750459917,2024-12-01,9.0,1.8,1.0,,0.022222222222222223,0.39519332778799815,212
ridge pant black 38 32,2,3879.3,2045.650488,1833.649512,1939.65,0,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
ridge pant black 38 32,2,3879.3,2045.650488,1833.649512,1939.65,0,,,,17.783699750459917,2024-12-01,8.0,1.6,1.0,,0.022222222222222223,0.39519332778799815,212
ridge pant dark navy 30 32,2,3931.04,2030.022286,1901.017714,1965.52,0,,,,17.783699750459917,2024-12-01,9.0,1.8,1.0,,0.022222222222222223,0.39519332778799815,212
ridge pant dark navy 32 32,6,11793.12,6584.820318,5208.299682,1965.52,0,,,,17.783699750459917,2024-12-01,4.0,0.8,1.0,,0.06666666666666667,1.1855799833639944,212
ridge pant dark navy 32 32,6,11793.12,6584.820318,5208.299682,1965.52,0,,,,17.783699750459917,2024-12-01,9.0,1.8,1.0,,0.06666666666666667,1.1855799833639944,212
ridge pant dark navy 34 32,6,11793.12,6484.167219999999,5308.9527800000005,1965.52,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.06666666666666667,1.1855799833639944,212
ridge pant dark navy 34 32,6,11793.12,6484.167219999999,5308.9527800000005,1965.52,1,,,,17.783699750459917,2024-12-01,11.0,2.2,1.0,,0.06666666666666667,1.1855799833639944,212
ridge pant dark navy 36 32,2,3931.04,2017.374624,1913.665376,1965.52,0,,,,17.783699750459917,2024-12-01,1.0,0.2,1.0,,0.022222222222222223,0.39519332778799815,212
ridge pant dark navy 36 32,2,3931.04,2017.374624,1913.665376,1965.52,0,,,,17.783699750459917,2024-12-01,5.0,1.0,1.0,,0.022222222222222223,0.39519332778799815,212
ridge pant kangaroo 30 32,4,7862.059999999999,4263.725979999999,3598.33402,1965.515,2,,,,17.783699750459917,2024-12-01,8.0,1.6,1.0,,0.044444444444444446,0.7903866555759963,212
ridge pant kangaroo 32 32,8,15724.1,8142.537024,7581.562976,1965.5125,2,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.08888888888888889,1.5807733111519926,212
ridge pant kangaroo 32 32,8,15724.1,8142.537024,7581.562976,1965.5125,2,,,,17.783699750459917,2024-12-01,11.0,2.2,1.0,,0.08888888888888889,1.5807733111519926,212
ridge pant kangaroo 34 32,4,7862.04,4095.95856,3766.08144,1965.51,2,,,,17.783699750459917,2024-12-01,8.0,1.6,1.0,,0.044444444444444446,0.7903866555759963,212
ridge pant kangaroo 36 32,4,7862.04,4187.132362,3674.907638,1965.51,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.044444444444444446,0.7903866555759963,212
ridge pant kangaroo 36 32,4,7862.04,4187.132362,3674.907638,1965.51,1,,,,17.783699750459917,2024-12-01,10.0,2.0,1.0,,0.044444444444444446,0.7903866555759963,212
ridge pant kangaroo 38 32,2,3931.04,2017.409852,1913.630148,1965.52,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
ridge pant kangaroo 38 32,2,3931.04,2017.409852,1913.630148,1965.52,1,,,,17.783699750459917,2024-12-01,4.0,0.8,1.0,,0.022222222222222223,0.39519332778799815,212
ridge pant kangaroo 38 32,2,3931.04,2017.409852,1913.630148,1965.52,1,,,,17.783699750459917,2024-12-01,0.0,0.0,1.0,,0.022222222222222223,0.39519332778799815,212
