"Id Referencia ","Descripcion producto","Marca  ","Línea ","Existencias ","Costo promedio "
"72175ABR-192-XL","TACLITE PRO L/S SHIRT TUNDRA XL","5.11","CAMIS","2","828.6"
"72175ABR-010-2XL","TACLITE PRO L/S SHIRT WHITE 2XL","5.11","CAMIS","2","847.4"
"72175ABR-010-L","TACLITE PRO L/S SHIRT WHITE L","5.11","CAMIS","23","905.4"
"72175ABR-010-M","TACLITE PRO L/S SHIRT WHITE M","5.11","CAMIS","27","908.1"
"72175ABR-010-S","TACLITE PRO L/S SHIRT WHITE S","5.11","CAMIS","24","916.9"
"72175ABR-010-XL","TACLITE PRO L/S SHIRT WHITE XL","5.11","CAMIS","18","909.9"
"72175ABR-162-L","TACLITE PRO L/S SHIRT TDU KHAKI L","5.11","CAMIS","0","956.8"
"72175ABR-018-L","TACLITE PRO L/S SHIRT CHARCOAL L","5.11","CAMIS","6","921.1"
"72175ABR-018-M","TACLITE PRO L/S SHIRT CHARCOAL M","5.11","CAMIS","6","921.1"
"72175ABR-120-S","TACLITE PRO L/S SHIRT COYOTE S","5.11","CAMIS","6","921.1"
"72175ABR-190-XL","TACLITE PRO L/S SHIRT TDU GREEN XL","5.11","CAMIS","2","921.1"
"72175ABR-018-S","TACLITE PRO L/S SHIRT CHARCOAL S","5.11","CAMIS","6","994.5"
"72175T-019-L","TACLITE PRO L/S SHRT TALL BLACK L","5.11","CAMIS","0","893.6"
"72185ABR-169-2XL","RAPID ASSAULT SHIRT MCM MULTICAM 2XL","5.11","CAMIS","0","1301.6"
"72185ABR-169-L","RAPID ASSAULT SHIRT MCM MULTICAM L","5.11","CAMIS","0","1301.6"
"72185ABR-169-M","RAPID ASSAULT SHIRT MCM MULTICAM M","5.11","CAMIS","0","1301.6"
"72185ABR-169-S","RAPID ASSAULT SHIRT MCM MULTICAM S","5.11","CAMIS","0","1301.6"
"72185ABR-169-XL","RAPID ASSAULT SHIRT MCM MULTICAM XL","5.11","CAMIS","0","1301.6"
"72194ABR-019-S","RAPID ASSAULT SHIRT BLACK S","5.11","CAMIS","7","981.4"
"72194ABR-724-M","RAPID ASSAULT SHIRT DARK NAVY M","5.11","CAMIS","7","999.4"
"72194ABR-724-S","RAPID ASSAULT SHIRT DARK NAVY S","5.11","CAMIS","2","1014.1"
"72194ABR-724-XL","RAPID ASSAULT SHIRT DARK NAVY XL","5.11","CAMIS","2","933.8"
"72194ABR-162-L","RAPID ASSAULT SHIRT TDU KHAKI L","5.11","CAMIS","0","1040.1"
"72194ABR-162-M","RAPID ASSAULT SHIRT TDU KHAKI M","5.11","CAMIS","0","1040.1"
"72194ABR-162-S","RAPID ASSAULT SHIRT TDU KHAKI S","5.11","CAMIS","0","1040.1"
"72194ABR-019-L","RAPID ASSAULT SHIRT BLACK L","5.11","CAMIS","2","981.4"
"72194ABR-019-M","RAPID ASSAULT SHIRT BLACK M","5.11","CAMIS","3","981.4"
"72194ABR-724-L","RAPID ASSAULT SHIRT DARK NAVY L","5.11","CAMIS","2","981.4"
"72366ABR-750-S-S","TCLT PDU L/S B-CL SHIRT MIDNIGHT NAVY S","5.11","CAMIS","10","843.5"
"72366ABR-750-2XL-R","TCLT PDU L/S B-CL SHIRT MIDNIGHT NVY 2XL","5.11","CAMIS","6","960.4"
"72366ABR-750-3XL-T","TCLT PDU L/S B-CL SHIRT MIDNIGHT NVY 3XL","5.11","CAMIS","3","1105.1"
"72366ABR-750-L-R","TCLT PDU L/S B-CL SHIRT MIDNIGHT NVY L R","5.11","CAMIS","0","962.4"
"72366ABR-750-M-R","TCLT PDU L/S B-CL SHIRT MIDNIGHT NVY M R","5.11","CAMIS","0","961.7"
"72366ABR-750-S-R","TCLT PDU L/S B-CL SHIRT MIDNIGHT NVY S R","5.11","CAMIS","169","960.4"
"72366ABR-750-XL-R","TCLT PDU L/S B-CL SHIRT MIDNIGHT NVY XL","5.11","CAMIS","10","960.9"
"72399ABR-019-L","STRYKE SHIRT BLACK L","5.11","CAMIS","6","992.3"
"72399ABR-019-M","STRYKE SHIRT BLACK M","5.11","CAMIS","8","1148.1"
"72399ABR-019-S","STRYKE SHIRT BLACK S","5.11","CAMIS","7","1067.5"
"72399ABR-019-XL","STRYKE SHIRT BLACK XL","5.11","CAMIS","4","979.1"
"72399ABR-724-L","STRYKE SHIRT DARK NAVY L","5.11","CAMIS","18","1075.9"
"72399ABR-724-M","STRYKE SHIRT DARK NAVY M","5.11","CAMIS","16","1110.0"
"72399ABR-724-S","STRYKE SHIRT DARK NAVY S","5.11","CAMIS","10","1090.1"
"72399ABR-724-XL","STRYKE SHIRT DARK NAVY XL","5.11","CAMIS","15","1068.3"
"72399ABR-055-L","STRYKE SHIRT KHAKI L","5.11","CAMIS","7","969.6"
"72399ABR-055-M","STRYKE SHIRT KHAKI M","5.11","CAMIS","9","1052.9"
"72399ABR-055-S","STRYKE SHIRT KHAKI S","5.11","CAMIS","5","1005.3"
"72399ABR-055-XL","STRYKE SHIRT KHAKI XL","5.11","CAMIS","5","862.5"
"72399ABR-186-L","STRYKE SHIRT RANGER GREEN L","5.11","CAMIS","4","862.5"
"72399ABR-186-M","STRYKE SHIRT RANGER GREEN M","5.11","CAMIS","7","969.6"
"72399ABR-186-S","STRYKE SHIRT RANGER GREEN S","5.11","CAMIS","2","862.5"
"72399ABR-186-XL","STRYKE SHIRT RANGER GREEN XL","5.11","CAMIS","4","862.5"
"72399ABR-092-L","STRYKE SHIRT STORM L","5.11","CAMIS","4","993.6"
"72399ABR-092-S","STRYKE SHIRT STORM S","5.11","CAMIS","2","906.5"
"72399ABR-190-2XL","STRYKE SHIRT TDU GREEN 2XL","5.11","CAMIS","3","1148.1"
"72399ABR-190-L","STRYKE SHIRT TDU GREEN L","5.11","CAMIS","16","1009.5"
"72399ABR-190-M","STRYKE SHIRT TDU GREEN M","5.11","CAMIS","12","926.7"
"72399ABR-190-S","STRYKE SHIRT TDU GREEN S","5.11","CAMIS","9","1051.5"
"72399ABR-190-XL","STRYKE SHIRT TDU GREEN XL","5.11","CAMIS","10","1044.6"
"72399ABR-192-L","STRYKE SHIRT TUNDRA L","5.11","CAMIS","4","862.5"
"72399ABR-192-M","STRYKE SHIRT TUNDRA M","5.11","CAMIS","6","862.5"
"72399ABR-192-XL","STRYKE SHIRT TUNDRA XL","5.11","CAMIS","5","862.5"
"72399TABR-019-2XL","STRYKE SHIRT TALL BLACK 2XL","5.11","CAMIS","2","1301.4"
"72399TABR-055-2XL","STRYKE SHIRT TALL KHAKI 2XL","5.11","CAMIS","2","1328.2"
"72399TABR-186-2XL","STRYKE SHIRT TALL RANGER GREEN 2XL","5.11","CAMIS","2","1301.4"
"72416T-724-L","STRYKE TDU LS SHIRT TALL DARK NAVY L","5.11","CAMIS","5","1424.2"
"72465ABR-724-M","FAST-TAC TDU SHIRT DARK NAVY M","5.11","CAMIS","1","722.4"
"72465T-724-L","FAST-TAC TDU SHIRT TALL DARK NAVY L","5.11","CAMIS","0","1096.6"
"72479ABR-018-L","FAST-TAC L/S SHIRT CHARCOAL L","5.11","CAMIS","6","553.9"
"72479ABR-018-M","FAST-TAC L/S SHIRT CHARCOAL M","5.11","CAMIS","6","553.9"
"72479ABR-018-S","FAST-TAC L/S SHIRT CHARCOAL S","5.11","CAMIS","3","553.9"
"72479ABR-018-XL","FAST-TAC L/S SHIRT CHARCOAL XL","5.11","CAMIS","3","553.9"
"72479ABR-724-3XL","FAST-TAC L/S SHIRT DARK NAVY 3XL","5.11","CAMIS","0","905.1"
"72479ABR-724-L","FAST-TAC L/S SHIRT DARK NAVY L","5.11","CAMIS","23","754.8"
"72479ABR-724-M","FAST-TAC L/S SHIRT DARK NAVY M","5.11","CAMIS","22","761.0"
"72479ABR-055-L","FAST-TAC L/S SHIRT KHAKI L","5.11","CAMIS","6","553.9"
"72479ABR-055-M","FAST-TAC L/S SHIRT KHAKI M","5.11","CAMIS","4","553.9"
"72479ABR-055-S","FAST-TAC L/S SHIRT KHAKI S","5.11","CAMIS","7","326.5"
"72479ABR-019-L","FAST-TAC L/S SHIRT BLACK L","5.11","CAMIS","0","519.8"
"72479ABR-019-M","FAST-TAC L/S SHIRT BLACK M","5.11","CAMIS","0","553.1"
"72508MC-169-M-R","V.XI XTU RP L/S MC SHIRT MULTICAM M","5.11","CAMIS","0","2285.1"
"72508MC-169-XL-R","V.XI XTU RP L/S MC SHIRT MULTICAM XL","5.11","CAMIS","0","2285.1"
"72510ABR-992-M-R","CL A FAST-TAC TWILL L/S UNIFORM WHTE M R","5.11","CAMIS","2","1191.8"
"72510T-750-3XL-T","CL A FAST-TAC TWL L/S-TL MIDNIGHT NVY 3X","5.11","CAMIS","0","819.8"
"72543ABR-019-M-R","ABR PRO SHIRT LS BLACK M R","5.11","CAMIS","10","1008.8"
"72543ABR-019-S-R","ABR PRO SHIRT LS BLACK S R","5.11","CAMIS","6","1026.6"
"72543ABR-055-L-R","ABR PRO SHIRT LS KHAKI L R","5.11","CAMIS","7","1008.9"
"72543ABR-055-M-R","ABR PRO SHIRT LS KHAKI M R","5.11","CAMIS","7","1008.9"
"72543ABR-055-S-R","ABR PRO SHIRT LS KHAKI S R","5.11","CAMIS","4","1035.5"
"72543ABR-019-2XL-R","ABR PRO SHIRT LS BLACK 2XL R","5.11","CAMIS","2","1008.8"
"72543ABR-019-L-R","ABR PRO SHIRT LS BLACK L R","5.11","CAMIS","3","336.3"
"72543ABR-724-L-R","ABR PRO SHIRT LS DARK NAVY L R","5.11","CAMIS","4","1008.8"
"72543ABR-724-M-R","ABR PRO SHIRT LS DARK NAVY M R","5.11","CAMIS","9","1008.8"
"72543ABR-724-S-R","ABR PRO SHIRT LS DARK NAVY S R","5.11","CAMIS","3","1008.9"
"72543ABR-724-XL-R","ABR PRO SHIRT LS DARK NAVY XL R","5.11","CAMIS","2","1008.8"
"72565ABR-092-2XL-R","FLEX-TAC TDU RAPID LS STORM 2XL R","5.11","CAMIS","0","1267.5"
"72565ABR-092-L-R","FLEX-TAC TDU RAPID LS STORM L R","5.11","CAMIS","0","1267.5"
"72565ABR-092-M-R","FLEX-TAC TDU RAPID LS STORM M R","5.11","CAMIS","0","1267.5"
"72565ABR-092-S-R","FLEX-TAC TDU RAPID LS STORM S R","5.11","CAMIS","0","1267.5"
"72565ABR-092-XL-R","FLEX-TAC TDU RAPID LS STORM XL R","5.11","CAMIS","0","1267.5"
"72565ABR-092-XS-R","FLEX-TAC TDU RAPID LS STORM XS R","5.11","CAMIS","0","1267.5"
"73350CMA-1089-30","ARAMIS CAMO SHORT TK GRN BC CM 30","5.11","SHORT","1","462.5"
"74003ABR-724-2XL-R","RIPSTOP TDU PANT DARK NAVY 2XL R","5.11","PANTA","25","810.7"
"74003ABR-724-L-R","RIPSTOP TDU PANT DARK NAVY L R","5.11","PANTA","25","848.1"
"74003ABR-724-M-R","RIPSTOP TDU PANT DARK NAVY M R","5.11","PANTA","24","810.7"
"74003ABR-724-S-R","RIPSTOP TDU PANT DARK NAVY S R","5.11","PANTA","10","810.7"
"74003ABR-724-XL-R","RIPSTOP TDU PANT DARK NAVY XL R","5.11","PANTA","24","833.8"
"74273ABR-724-28-30","TACLITE PRO PANT DARK NAVY 28 30","5.11","PANTA","9","754.4"
"74273ABR-724-30-30","TACLITE PRO PANT DARK NAVY 30 30","5.11","PANTA","10","838.2"
"74273ABR-724-32-30","TACLITE PRO PANT DARK NAVY 32 30","5.11","PANTA","10","838.2"
"74273ABR-724-34-30","TACLITE PRO PANT DARK NAVY 34 30","5.11","PANTA","6","838.2"
"74273ABR-724-36-30","TACLITE PRO PANT DARK NAVY 36 30","5.11","PANTA","10","838.2"
"74273ABR-724-38-30","TACLITE PRO PANT DARK NAVY 38 30","5.11","PANTA","10","838.2"
"74273ABR-724-40-30","TACLITE PRO PANT DARK NAVY 40 30","5.11","PANTA","5","838.2"
"74273ABR-724-42-30","TACLITE PRO PANT DARK NAVY 42 30","5.11","PANTA","5","838.2"
"74273ABR-724-44-30","TACLITE PRO PANT DARK NAVY 44 30","5.11","PANTA","5","838.2"
"74369ABR-724-40-32","STRYKE PANT W/FLEX-TAC DARK NAVY 40 32","5.11","PANTA","5","1213.2"
"74369ABR-116-30-32","STRYKE PANT W/FLEX-TAC TM BATTLE BROWN 3","5.11","PANTA","3","1213.2"
"74369ABR-116-34-32","STRYKE PANT W/FLEX-TAC TM BATTLE BROWN 3","5.11","PANTA","3","1213.2"
"74369ABR-116-36-32","STRYKE PANT W/FLEX-TAC TM BATTLE BROWN 3","5.11","PANTA","2","1213.2"
"74369ABR-116-40-32","STRYKE PANT W/FLEX-TAC TM BATTLE BROWN 4","5.11","PANTA","2","1213.2"
"74369ABR-019-30-32","STRYKE PANT W/FLEX-TAC TM BLACK 30 32","5.11","PANTA","10","1044.7"
"74369ABR-019-32-32","STRYKE PANT W/FLEX-TAC TM BLACK 32 32","5.11","PANTA","10","1042.6"
"74369ABR-019-34-32","STRYKE PANT W/FLEX-TAC TM BLACK 34 32","5.11","PANTA","10","1023.6"
"74369ABR-019-36-32","STRYKE PANT W/FLEX-TAC TM BLACK 36 32","5.11","PANTA","10","1132.0"
"74369ABR-019-38-32","STRYKE PANT W/FLEX-TAC TM BLACK 38 32","5.11","PANTA","10","1132.0"
"74369ABR-019-40-32","STRYKE PANT W/FLEX-TAC TM BLACK 40 32","5.11","PANTA","4","1213.2"
"74369ABR-120-30-32","STRYKE PANT W/FLEX-TAC TM COYOTE 30 32","5.11","PANTA","3","1213.2"
"74369ABR-120-32-32","STRYKE PANT W/FLEX-TAC TM COYOTE 32 32","5.11","PANTA","9","1208.6"
"74369ABR-120-34-32","STRYKE PANT W/FLEX-TAC TM COYOTE 34 32","5.11","PANTA","13","1207.8"
"74369ABR-120-36-32","STRYKE PANT W/FLEX-TAC TM COYOTE 36 32","5.11","PANTA","2","1213.2"
"74369ABR-120-38-32","STRYKE PANT W/FLEX-TAC TM COYOTE 38 32","5.11","PANTA","3","1213.2"
"74369ABR-120-40-32","STRYKE PANT W/FLEX-TAC TM COYOTE 40 32","5.11","PANTA","2","1213.3"
"74369ABR-724-30-30","STRYKE PANT W/FLEX-TAC TM DARK NAVY 30 3","5.11","PANTA","10","1213.2"
"74369ABR-724-30-32","STRYKE PANT W/FLEX-TAC TM DARK NAVY 30 3","5.11","PANTA","10","1213.2"
"74369ABR-724-32-32","STRYKE PANT W/FLEX-TAC TM DARK NAVY 32 3","5.11","PANTA","15","1206.2"
"74369ABR-724-34-32","STRYKE PANT W/FLEX-TAC TM DARK NAVY 34 3","5.11","PANTA","10","1213.2"
"74369ABR-724-36-32","STRYKE PANT W/FLEX-TAC TM DARK NAVY 36 3","5.11","PANTA","9","1213.2"
"74369ABR-724-38-32","STRYKE PANT W/FLEX-TAC TM DARK NAVY 38 3","5.11","PANTA","10","1213.2"
"74369ABR-186-32-32","STRYKE PANT W/FLEX-TAC TM RANGER GREEN 3","5.11","PANTA","2","1213.3"
"74369ABR-186-34-32","STRYKE PANT W/FLEX-TAC TM RANGER GREEN 3","5.11","PANTA","5","1213.2"
"74369ABR-186-36-32","STRYKE PANT W/FLEX-TAC TM RANGER GREEN 3","5.11","PANTA","2","1213.3"
"74369ABR-186-38-32","STRYKE PANT W/FLEX-TAC TM RANGER GREEN 3","5.11","PANTA","2","1213.3"
"74369ABR-186-40-32","STRYKE PANT W/FLEX-TAC TM RANGER GREEN 4","5.11","PANTA","2","1213.3"
"74369ABR-092-30-32","STRYKE PANT W/FLEX-TAC TM STORM 30 32","5.11","PANTA","1","1053.4"
"74369ABR-092-34-32","STRYKE PANT W/FLEX-TAC TM STORM 34 32","5.11","PANTA","1","1047.1"
"74369ABR-092-38-32","STRYKE PANT W/FLEX-TAC TM STORM 38 32","5.11","PANTA","0","928.8"
"74369ABR-092-40-32","STRYKE PANT W/FLEX-TAC TM STORM 40 32","5.11","PANTA","2","1213.3"
"74369ABR-190-32-32","STRYKE PANT W/FLEX-TAC TM TDU GREEN 32 3","5.11","PANTA","10","1213.2"
"74369ABR-190-34-32","STRYKE PANT W/FLEX-TAC TM TDU GREEN 34 3","5.11","PANTA","10","1213.2"
"74369ABR-190-36-32","STRYKE PANT W/FLEX-TAC TM TDU GREEN 36 3","5.11","PANTA","9","1213.2"
"74369ABR-190-38-32","STRYKE PANT W/FLEX-TAC TM TDU GREEN 38 3","5.11","PANTA","10","1213.2"
"74369ABR-190-40-32","STRYKE PANT W/FLEX-TAC TM TDU GREEN 40 3","5.11","PANTA","6","1213.2"
"74369ABR-192-30-32","STRYKE PANT W/FLEX-TAC TM TUNDRA 30 32","5.11","PANTA","3","1213.2"
"74369ABR-192-34-32","STRYKE PANT W/FLEX-TAC TM TUNDRA 34 32","5.11","PANTA","5","1213.2"
"74369ABR-192-38-32","STRYKE PANT W/FLEX-TAC TM TUNDRA 38 32","5.11","PANTA","3","1238.2"
"74369ABR-192-40-32","STRYKE PANT W/FLEX-TAC TM TUNDRA 40 32","5.11","PANTA","3","1213.2"
"74369ABR-192-36-32","STRYKE PANT W/FLEX-TAC TUNDRA 36 32","5.11","PANTA","0","1365.8"
"74369ABR-055-30-32","STRYKE PANT W/FLEX-TAC TM KHAKI 30 32","5.11","PANTA","2","1206.3"
"74369ABR-055-32-32","STRYKE PANT W/FLEX-TAC TM KHAKI 32 32","5.11","PANTA","6","1206.2"
"74369ABR-055-34-32","STRYKE PANT W/FLEX-TAC TM KHAKI 34 32","5.11","PANTA","6","1206.2"
"74369ABR-055-36-32","STRYKE PANT W/FLEX-TAC TM KHAKI 36 32","5.11","PANTA","6","1206.2"
"74369ABR-055-38-32","STRYKE PANT W/FLEX-TAC TM KHAKI 38 32","5.11","PANTA","3","1206.2"
"74369ABR-092-32-32","STRYKE PANT W/FLEX-TAC TM STORM 32 32","5.11","PANTA","0","928.8"
"74369ABR-092-36-32","STRYKE PANT W/FLEX-TAC TM STORM 36 32","5.11","PANTA","0","928.8"
"74370ABR-724-46","TCLT PDU A-CL PANT DARK NAVY 46","5.11","PANTA","10","992.5"
"74370ABR-750-30","TCLT PDU A-CL PANT MIDNIGHT NAVY 30","5.11","PANTA","9","897.4"
"74370ABR-750-34","TCLT PDU A-CL PANT MIDNIGHT NAVY 34","5.11","PANTA","46","937.6"
"74370ABR-750-38","TCLT PDU A-CL PANT MIDNIGHT NAVY 38","5.11","PANTA","10","937.6"
"74370ABR-750-40","TCLT PDU A-CL PANT MIDNIGHT NAVY 40","5.11","PANTA","12","892.8"
"74370ABR-750-42","TCLT PDU A-CL PANT MIDNIGHT NAVY 42","5.11","PANTA","4","892.7"
"74370ABR-750-32","TCLT PDU A-CL PANT MIDNIGHT NVY 32","5.11","PANTA","31","906.9"
"74370ABR-750-36","TCLT PDU A-CL PANT MIDNIGHT NVY 36","5.11","PANTA","35","937.6"
"74370ABR-750-44","TCLT PDU A-CL PANT MIDNIGHT NVY 44","5.11","PANTA","0","898.9"
"74370ABR-750-46","TCLT PDU A-CL PANT MIDNIGHT NVY 46","5.11","PANTA","0","1027.7"
"74370ABR-750-48","TCLT PDU A-CL PANT MIDNIGHT NVY 48","5.11","PANTA","1","1180.0"
"74407ABR-750-30-L","MOTOR CYCLE BREECHES MIDNIGHT NVY 30 L","5.11","PANTA","1","2485.0"
"74407ABR-750-30-R","MOTOR CYCLE BREECHES MIDNIGHT NVY 30-R","5.11","PANTA","1","2082.5"
"74407ABR-750-32-S","MOTOR CYCLE BREECHES MIDNIGHT NVY 32 S","5.11","PANTA","0","2004.4"
"74407ABR-750-32-R","MOTOR CYCLE BREECHES MIDNIGHT NVY 32-R","5.11","PANTA","1","2082.5"
"74407ABR-750-34-L","MOTOR CYCLE BREECHES MIDNIGHT NVY 34 L","5.11","PANTA","1","2233.9"
"74407ABR-750-38-S","MOTOR CYCLE BREECHES MIDNIGHT NVY 38 S","5.11","PANTA","1","1678.4"
"74434ABR-116-30-32","APEX PANT BATTLE BROWN 30 32","5.11","PANTA","10","1191.1"
"74434ABR-116-32-30","APEX PANT BATTLE BROWN 32 30","5.11","PANTA","13","1191.2"
"74434ABR-116-34-32","APEX PANT BATTLE BROWN 34 32","5.11","PANTA","13","1191.2"
"74434ABR-116-36-32","APEX PANT BATTLE BROWN 36 32","5.11","PANTA","14","1191.2"
"74434ABR-116-38-32","APEX PANT BATTLE BROWN 38 32","5.11","PANTA","10","1191.1"
"74434ABR-116-38-34","APEX PANT BATTLE BROWN 38 34","5.11","PANTA","1","1061.7"
"74434ABR-116-40-30","APEX PANT BATTLE BROWN 40 30","5.11","PANTA","5","1191.1"
"74434ABR-116-40-34","APEX PANT BATTLE BROWN 40 34","5.11","PANTA","2","1061.7"
"74434ABR-019-30-32","APEX PANT BLACK 30 32","5.11","PANTA","5","1024.0"
"74434ABR-019-32-32","APEX PANT BLACK 32 32","5.11","PANTA","8","1024.0"
"74434ABR-019-34-32","APEX PANT BLACK 34 32","5.11","PANTA","16","1184.3"
"74434ABR-019-36-32","APEX PANT BLACK 36 32","5.11","PANTA","7","1024.0"
"74434ABR-019-38-32","APEX PANT BLACK 38 32","5.11","PANTA","5","1124.3"
"74434ABR-019-40-32","APEX PANT BLACK 40 32","5.11","PANTA","3","1191.1"
"74434ABR-117-30-30","APEX PANT BURNT 30 30","5.11","PANTA","3","929.2"
"74434ABR-117-32-32","APEX PANT BURNT 32 32","5.11","PANTA","5","902.8"
"74434ABR-117-34-32","APEX PANT BURNT 34 32","5.11","PANTA","2","1191.1"
"74434ABR-117-36-32","APEX PANT BURNT 36 32","5.11","PANTA","6","1094.6"
"74434ABR-117-38-34","APEX PANT BURNT 38 34","5.11","PANTA","4","1061.8"
"74434ABR-117-40-34","APEX PANT BURNT 40 34","5.11","PANTA","4","1100.6"
"74434ABR-724-30-32","APEX PANT DARK NAVY 30 32","5.11","PANTA","3","1191.1"
"74434ABR-724-32-32","APEX PANT DARK NAVY 32 32","5.11","PANTA","18","1186.0"
"74434ABR-724-34-32","APEX PANT DARK NAVY 34 32","5.11","PANTA","16","1149.2"
"74434ABR-055-32-30","APEX PANT KHAKI 32 30","5.11","PANTA","4","912.4"
"74434ABR-055-32-32","APEX PANT KHAKI 32 32","5.11","PANTA","10","1112.9"
"74434ABR-055-34-32","APEX PANT KHAKI 34 32","5.11","PANTA","19","1184.3"
"74434ABR-055-36-32","APEX PANT KHAKI 36 32","5.11","PANTA","8","1130.7"
"74434ABR-055-38-32","APEX PANT KHAKI 38 32","5.11","PANTA","6","1087.6"
"74434ABR-186-34-32","APEX PANT RANGER GREEN 34 32","5.11","PANTA","13","1185.9"
"74434ABR-186-38-32","APEX PANT RANGER GREEN 38 32","5.11","PANTA","3","929.2"
"74434ABR-092-30-32","APEX PANT STORM 30 32","5.11","PANTA","3","1024.0"
"74434ABR-092-32-32","APEX PANT STORM 32 32","5.11","PANTA","3","1024.0"
"74434ABR-092-34-32","APEX PANT STORM 34 32","5.11","PANTA","4","1024.0"
"74434ABR-092-36-32","APEX PANT STORM 36 32","5.11","PANTA","2","1024.0"
"74434ABR-092-38-32","APEX PANT STORM 38 32","5.11","PANTA","2","1024.0"
"74434ABR-092-40-32","APEX PANT STORM 40 32","5.11","PANTA","1","1024.0"
"74434ABR-190-32-32","APEX PANT TDU GREEN 32 32","5.11","PANTA","10","1191.1"
"74434ABR-190-34-32","APEX PANT TDU GREEN 34 32","5.11","PANTA","10","1191.1"
"74434ABR-190-36-32","APEX PANT TDU GREEN 36 32","5.11","PANTA","10","1191.1"
"74434ABR-190-38-32","APEX PANT TDU GREEN 38 32","5.11","PANTA","5","1191.1"
"74434ABR-190-40-32","APEX PANT TDU GREEN 40 32","5.11","PANTA","3","1191.1"
"74434ABR-098-32-32","APEX PANT VOLCANIC 32 32","5.11","PANTA","15","1184.3"
"74434ABR-098-34-32","APEX PANT VOLCANIC 34 32","5.11","PANTA","12","1185.4"
"74434ABR-098-38-32","APEX PANT VOLCANIC 38 32","5.11","PANTA","2","1191.1"
"74434ABR-098-40-32","APEX PANT VOLCANIC 40 32","5.11","PANTA","2","1191.1"
"74434ABR-055-40-32","APEX PANT KHAKI 40 32","5.11","PANTA","2","1184.3"
"74434ABR-098-36-32","APEX PANT VOLCANIC 36 32","5.11","PANTA","3","1184.2"
"74434ABR-186-32-32","APEX PANT RANGER GREEN 32 32","5.11","PANTA","10","1184.3"
"74434ABR-724-36-32","APEX PANT DARK NAVY 36 32","5.11","PANTA","9","1184.3"
"74434ABR-724-38-32","APEX PANT DARK NAVY 38 32","5.11","PANTA","6","1184.3"
"74434ABR-724-40-32","APEX PANT DARK NAVY 40 32","5.11","PANTA","3","1184.2"
"74434ABR-724-42-32","APEX PANT DARK NAVY 42 32","5.11","PANTA","0","1054.1"
"74434ABR-724-44-32","APEX PANT DARK NAVY 44 32","5.11","PANTA","0","1054.1"
"74439ABR-116-36-30","FAST-TAC CARGO PANT BATTLE BROWN 36 30","5.11","PANTA","17","798.5"
"74439ABR-116-36-32","FAST-TAC CARGO PANT BATTLE BROWN 36 32","5.11","PANTA","2","855.5"
"74439ABR-116-38-32","FAST-TAC CARGO PANT BATTLE BROWN 38 32","5.11","PANTA","3","747.1"
"74439ABR-116-40-32","FAST-TAC CARGO PANT BATTLE BROWN 40 32","5.11","PANTA","3","774.4"
"74439ABR-019-40-32","FAST-TAC CARGO PANT BLACK 40 32","5.11","PANTA","1","774.4"
"74439ABR-018-30-32","FAST-TAC CARGO PANT CHARCOAL 30 32","5.11","PANTA","7","836.8"
"74439ABR-018-38-32","FAST-TAC CARGO PANT CHARCOAL 38 32","5.11","PANTA","5","808.1"
"74439ABR-018-40-32","FAST-TAC CARGO PANT CHARCOAL 40 32","5.11","PANTA","0","833.5"
"74439ABR-724-34-34","FAST-TAC CARGO PANT DARK NAVY 34 34","5.11","PANTA","18","894.1"
"74439ABR-724-36-34","FAST-TAC CARGO PANT DARK NAVY 36 34","5.11","PANTA","34","894.1"
"74439ABR-724-36-36","FAST-TAC CARGO PANT DARK NAVY 36 36","5.11","PANTA","2","841.8"
"74439ABR-724-38-32","FAST-TAC CARGO PANT DARK NAVY 38 32","5.11","PANTA","14","849.2"
"74439ABR-724-38-34","FAST-TAC CARGO PANT DARK NAVY 38 34","5.11","PANTA","0","841.8"
"74439ABR-724-40-32","FAST-TAC CARGO PANT DARK NAVY 40 32","5.11","PANTA","2","739.3"
"74439ABR-724-40-34","FAST-TAC CARGO PANT DARK NAVY 40 34","5.11","PANTA","1","894.1"
"74439ABR-724-42-32","FAST-TAC CARGO PANT DARK NAVY 42 32","5.11","PANTA","8","822.2"
"74439ABR-724-42-34","FAST-TAC CARGO PANT DARK NAVY 42 34","5.11","PANTA","2","894.1"
"74439ABR-724-44-34","FAST-TAC CARGO PANT DARK NAVY 44 34","5.11","PANTA","5","894.1"
"74439ABR-724-46-32","FAST-TAC CARGO PANT DARK NAVY 46 32","5.11","PANTA","0","1035.2"
"74439ABR-055-32-32","FAST-TAC CARGO PANT KHAKI 32 32","5.11","PANTA","7","833.4"
"74439ABR-055-34-32","FAST-TAC CARGO PANT KHAKI 34 32","5.11","PANTA","11","835.2"
"74439ABR-055-36-32","FAST-TAC CARGO PANT KHAKI 36 32","5.11","PANTA","9","835.6"
"74439ABR-055-38-32","FAST-TAC CARGO PANT KHAKI 38 32","5.11","PANTA","7","779.7"
"74439ABR-055-40-32","FAST-TAC CARGO PANT KHAKI 40 32","5.11","PANTA","3","798.0"
"74439ABR-018-36-32","FAST-TAC CARGO PANT CHARCOAL 36 32","5.11","PANTA","7","837.0"
"74439ABR-019-30-32","FAST-TAC CARGO PANT BLACK 30 32","5.11","PANTA","11","712.1"
"74439ABR-116-30-32","FAST-TAC CARGO PANT BATTLE BROWN 30 32","5.11","PANTA","3","849.2"
