Id Referencia,Descripcion producto,CANTIDAD,COSTO UNITARIO PROVEEDOR USD,COSTO UNITARIO PROVEEDRO MXN,GASTOS DE IMPORTACION TOTALES MXN,GASTOS ARANCELARIOS MXN,GASTOS LOGISTICOS MXN,COSTO TOTAL EN MEX,COSTO UNITARIO EN MEX,MARCA,CATEGORIA,% ARANCEL,% LOGISTICO,Date,Actual Delivery Date
41230ABL-135-XL,TRIBLEND LEGACY S/S TEE,2,13.6,242.47,159.79,124.25,35.54,644.73,322.37,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
41242ACY-019-L,CROSSED AXE MOUNTAIN TEE,4,9.8,174.10,229.46,178.43,51.03,925.85,231.46,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
41242ACY-019-M,CROSSED AXE MOUNTAIN TEE,4,9.8,174.10,229.46,178.43,51.03,925.85,231.46,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
41242ACY-019-S,CROSSED AXE MOUNTAIN TEE,3,9.8,174.07,172.07,133.80,38.27,694.27,231.42,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
41242ADB-225-L,STAY SHARP SS TEE,3,16.4,292.04,288.68,224.47,64.20,1164.78,388.26,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
41242ADB-225-M,STAY SHARP SS TEE,3,16.4,292.04,288.68,224.47,64.20,1164.78,388.26,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
41242ADB-225-S,STAY SHARP SS TEE,2,16.4,292.04,192.45,149.65,42.80,776.52,388.26,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
41280ADE-093-L,TURN AND BURN SS TEE,3,12.4,221.08,218.53,169.93,48.60,881.77,293.92,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
41280ADE-093-M,TURN AND BURN SS TEE,3,12.4,221.08,218.53,169.93,48.60,881.77,293.92,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
41280ADE-093-S,TURN AND BURN SS TEE,2,12.4,221.08,145.69,113.29,32.40,587.84,293.92,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
41280ADE-093-XL,TURN AND BURN SS TEE,2,12.4,221.08,145.69,113.29,32.40,587.84,293.92,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
41280ADU-718-S,SKILLFUL SURVIVAL SS TEE,1,12.4,221.08,72.84,56.64,16.20,293.92,293.92,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
48016-724-2XL,RESPONSE JACKET,15,42.0,748.81,3700.99,2877.86,823.13,14933.14,995.54,5.11,CHAMARRAS,0.25,0.07,7/2/2024,7/19/2024
48016-724-L,RESPONSE JACKET,35,42.0,748.81,8635.65,6715.01,1920.64,34843.98,995.54,5.11,CHAMARRAS,0.25,0.07,7/2/2024,7/19/2024
48016-724-M,RESPONSE JACKET,35,42.0,748.81,8635.65,6715.01,1920.64,34843.98,995.54,5.11,CHAMARRAS,0.25,0.07,7/2/2024,7/19/2024
48016-724-S,RESPONSE JACKET,20,42.0,748.81,4934.66,3837.15,1097.51,19910.85,995.54,5.11,CHAMARRAS,0.25,0.07,7/2/2024,7/19/2024
48016-724-XL,RESPONSE JACKET,20,42.0,748.81,4934.66,3837.15,1097.51,19910.85,995.54,5.11,CHAMARRAS,0.25,0.07,7/2/2024,7/19/2024
48026ABR-724-L,BIG HORN JACKET,35,47.4,845.09,9745.94,7578.36,2167.58,39323.92,1123.54,5.11,CHAMARRAS,0.25,0.07,7/2/2024,7/19/2024
48026ABR-724-M,BIG HORN JACKET,35,47.4,845.09,9745.94,7578.36,2167.58,39323.92,1123.54,5.11,CHAMARRAS,0.25,0.07,7/2/2024,7/19/2024
48026ABR-724-S,BIG HORN JACKET,20,47.4,845.09,5569.11,4330.49,1238.62,22470.81,1123.54,5.11,CHAMARRAS,0.25,0.07,7/2/2024,7/19/2024
48026ABR-724-XL,BIG HORN JACKET,20,47.4,845.09,5569.11,4330.49,1238.62,22470.81,1123.54,5.11,CHAMARRAS,0.25,0.07,7/2/2024,7/19/2024
56294ABR-019-1SZ,RUSH LBD LIMA,9,62.4,1112.52,2786.01,2052.25,733.76,12798.67,1422.07,5.11,MOCHILAS,0.20,0.07,7/2/2024,7/19/2024
56561-019-1SZ,RUSH12 2.0 BACKPACK,6,54.8,977.02,1631.13,1201.53,429.60,7493.24,1248.87,5.11,MOCHILAS,0.20,0.07,7/2/2024,7/19/2024
56561-026-1SZ,RUSH12 2.0 BACKPACK,2,54.8,977.02,543.71,400.51,143.20,2497.75,1248.87,5.11,MOCHILAS,0.20,0.07,7/2/2024,7/19/2024
56563-019-1SZ,RUSH24 2.0 BACKPACK,6,70.8,1262.28,2107.37,1552.34,555.03,9681.04,1613.51,5.11,MOCHILAS,0.20,0.07,7/2/2024,7/19/2024
56563-026-1SZ,RUSH24 2.0 BACKPACK,1,70.8,1262.28,351.23,258.72,92.50,1613.51,1613.51,5.11,MOCHILAS,0.20,0.07,7/2/2024,7/19/2024
56634ABR-019-1SZ,COVRT18 2.0,2,70.8,1262.28,702.46,517.45,185.01,3227.01,1613.51,5.11,MOCHILAS,0.20,0.07,7/2/2024,7/19/2024
56635-019-1SZ,DAILY DEPLOY PUSH PACK,12,29.8,531.30,1774.00,1306.77,467.23,8149.58,679.13,5.11,MOCHILAS,0.20,0.07,7/2/2024,7/19/2024
56637-134-1SZ,FAST-TAC 12 BACKPACK,4,42.8,763.07,849.30,625.61,223.68,3901.59,975.40,5.11,MOCHILAS,0.20,0.07,7/2/2024,7/19/2024
56687-019-1SZ,36 SINGLE RIFLE CASE,3,44.4,791.60,660.79,486.75,174.03,3035.58,1011.86,5.11,MOCHILAS,0.20,0.07,7/2/2024,7/19/2024
56687-134-1SZ,36 SINGLE RIFLE CASE,2,44.4,791.60,440.52,324.50,116.02,2023.72,1011.86,5.11,MOCHILAS,0.20,0.07,7/2/2024,7/19/2024
56688-019-1SZ,42 SINGLE RIFLE CASE,2,50.0,891.44,496.08,365.43,130.66,2278.96,1139.48,5.11,MOCHILAS,0.20,0.07,7/2/2024,7/19/2024
56764-019-1SZ,28 SINGLE RIFLE CASE,2,40.8,727.42,404.81,298.19,106.62,1859.64,929.82,5.11,MOCHILAS,0.20,0.07,7/2/2024,7/19/2024
56789-098-M,MISSION READY DOG HARNESS,3,24.6,438.59,298.42,202.00,96.42,1614.19,538.06,5.11,ACCESORIOS,0.15,0.07,7/2/2024,7/19/2024
56789ABR-400-M,MISSION READY DOG HARNESS,3,24.6,438.59,298.42,202.00,96.42,1614.19,538.06,5.11,K9,0.15,0.07,7/2/2024,7/19/2024
56809-098-M,MISSION READY DOG COLLAR,2,10.8,192.55,107.14,78.92,28.22,492.24,246.12,5.11,K9,0.20,0.07,7/2/2024,7/19/2024
56809-400-M,MISSION READY DOG COLLAR,2,10.8,192.55,107.14,78.92,28.22,492.24,246.12,5.11,K9,0.20,0.07,7/2/2024,7/19/2024
56963ABR-019-1SZ,MOAB 6,12,44.4,791.60,2643.14,1947.01,696.13,12142.32,1011.86,5.11,MOCHILAS,0.20,0.07,7/2/2024,7/19/2024
56963ABR-026-1SZ,MOAB 6,6,44.4,791.60,1321.57,973.50,348.07,6071.16,1011.86,5.11,MOCHILAS,0.20,0.07,7/2/2024,7/19/2024
56963ABR-134-1SZ,MOAB 6,6,44.4,791.60,1321.57,973.50,348.07,6071.16,1011.86,5.11,MOCHILAS,0.20,0.07,7/2/2024,7/19/2024
56963ABR-186-1SZ,MOAB 6,4,44.4,791.60,881.05,649.00,232.04,4047.44,1011.86,5.11,MOCHILAS,0.20,0.07,7/2/2024,7/19/2024
58604ABR-018-1SZ,SELECT CARRY PISTOL POUCH,24,21.8,388.67,2595.52,1911.92,683.59,11923.54,496.81,5.11,MOCHILAS,0.20,0.07,7/2/2024,7/19/2024
59551-019-L,TDU 1 1/2 INCH BELT,20,10.2,181.85,1011.87,745.33,266.54,4648.94,232.45,5.11,CINTURONES,0.20,0.07,7/2/2024,7/19/2024
59551-019-M,TDU 1 1/2 INCH BELT,20,10.2,181.85,1011.87,745.33,266.54,4648.94,232.45,5.11,CINTURONES,0.20,0.07,7/2/2024,7/19/2024
59551-019-S,TDU 1 1/2 INCH BELT,10,10.2,181.85,505.93,372.66,133.27,2324.47,232.45,5.11,CINTURONES,0.20,0.07,7/2/2024,7/19/2024
59551-019-XL,TDU 1 1/2 INCH BELT,10,10.2,181.85,505.93,372.66,133.27,2324.47,232.45,5.11,CINTURONES,0.20,0.07,7/2/2024,7/19/2024
71049-010-L,PERFORMANCE S/S POLO,5,25.2,449.29,740.20,575.57,164.63,2986.63,597.33,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
71049-010-S,PERFORMANCE S/S POLO,3,25.2,449.29,444.12,345.34,98.78,1791.98,597.33,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
71049-018-L,PERFORMANCE S/S POLO,6,25.2,449.29,888.24,690.68,197.55,3583.95,597.33,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
71049-018-M,PERFORMANCE S/S POLO,6,25.2,449.29,888.24,690.68,197.55,3583.95,597.33,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
71049-018-S,PERFORMANCE S/S POLO,5,25.2,449.29,740.20,575.57,164.63,2986.63,597.33,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
71049-018-XL,PERFORMANCE S/S POLO,2,25.2,449.29,296.08,230.23,65.85,1194.65,597.33,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
71049-019-2XL,PERFORMANCE S/S POLO,2,25.2,449.29,296.08,230.23,65.85,1194.65,597.33,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
71049-019-L,PERFORMANCE S/S POLO,6,25.2,449.29,888.24,690.68,197.55,3583.95,597.33,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
71049-019-M,PERFORMANCE S/S POLO,6,25.2,449.29,888.24,690.68,197.55,3583.95,597.33,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
71049-019-S,PERFORMANCE S/S POLO,4,25.2,449.29,592.16,460.46,131.70,2389.30,597.33,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
71049-019-XL,PERFORMANCE S/S POLO,3,25.2,449.29,444.12,345.34,98.78,1791.98,597.33,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
71049-160-L,PERFORMANCE S/S POLO,4,25.2,449.29,592.16,460.46,131.70,2389.30,597.33,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
71049-160-M,PERFORMANCE S/S POLO,4,25.2,449.29,592.16,460.46,131.70,2389.30,597.33,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
71049-160-S,PERFORMANCE S/S POLO,2,25.2,449.29,296.08,230.23,65.85,1194.65,597.33,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
71049-160-XL,PERFORMANCE S/S POLO,2,25.2,449.29,296.08,230.23,65.85,1194.65,597.33,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
71049-190-L,PERFORMANCE S/S POLO,6,25.2,449.29,888.24,690.68,197.55,3583.95,597.33,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
71049-190-M,PERFORMANCE S/S POLO,6,25.2,449.29,888.24,690.68,197.55,3583.95,597.33,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
71049-190-S,PERFORMANCE S/S POLO,2,25.2,449.29,296.08,230.23,65.85,1194.65,597.33,5.11,CAMISAS,0.25,0.07,7/2/2024,7/19/2024
71049-190-XL,PERFORMANCE S/S POLO,2,25.2,449.29,296.08,230.23,65.85,1194.65,597.33,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
71049-724-L,PERFORMANCE S/S POLO,6,25.2,449.29,888.24,690.68,197.55,3583.95,597.33,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
71049-724-M,PERFORMANCE S/S POLO,4,25.2,449.29,592.16,460.46,131.70,2389.30,597.33,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
71049-724-S,PERFORMANCE S/S POLO,4,25.2,449.29,592.16,460.46,131.70,2389.30,597.33,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
71049-724-XL,PERFORMANCE S/S POLO,3,25.2,449.29,444.12,345.34,98.78,1791.98,597.33,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
71049-860-L,PERFORMANCE S/S POLO,6,25.2,449.29,888.24,690.68,197.55,3583.95,597.33,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
71049-860-M,PERFORMANCE S/S POLO,6,25.2,449.29,888.24,690.68,197.55,3583.95,597.33,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
71049-860-S,PERFORMANCE S/S POLO,4,25.2,449.29,592.16,460.46,131.70,2389.30,597.33,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
71049-860-XL,PERFORMANCE S/S POLO,3,25.2,449.29,444.12,345.34,98.78,1791.98,597.33,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
71175-190-L,TACLITE PRO S/S SHIRT,5,30.4,542.00,892.94,694.34,198.60,3602.91,720.58,5.11,CAMISAS,0.25,0.07,7/2/2024,7/19/2024
71175ABR-018-2XL,TACLITE PRO S/S SHIRT,2,30.4,542.00,357.17,277.74,79.44,1441.17,720.58,5.11,CAMISAS,0.25,0.07,7/2/2024,7/19/2024
71175ABR-018-L,TACLITE PRO S/S SHIRT,10,30.4,542.00,1785.87,1388.68,397.19,7205.83,720.58,5.11,CAMISAS,0.25,0.07,7/2/2024,7/19/2024
71175ABR-018-M,TACLITE PRO S/S SHIRT,15,30.4,542.00,2678.81,2083.02,595.79,10808.74,720.58,5.11,CAMISAS,0.25,0.07,7/2/2024,7/19/2024
71175ABR-018-S,TACLITE PRO S/S SHIRT,5,30.4,542.00,892.94,694.34,198.60,3602.91,720.58,5.11,CAMISAS,0.25,0.07,7/2/2024,7/19/2024
71175ABR-018-XL,TACLITE PRO S/S SHIRT,5,30.4,542.00,892.94,694.34,198.60,3602.91,720.58,5.11,CAMISAS,0.25,0.07,7/2/2024,7/19/2024
71175ABR-019-2XL,TACLITE PRO S/S SHIRT,2,30.4,542.00,357.17,277.74,79.44,1441.17,720.58,5.11,CAMISAS,0.25,0.07,7/2/2024,7/19/2024
71175ABR-019-L,TACLITE PRO S/S SHIRT,10,30.4,542.00,1785.87,1388.68,397.19,7205.83,720.58,5.11,CAMISAS,0.25,0.07,7/2/2024,7/19/2024
71175ABR-019-M,TACLITE PRO S/S SHIRT,20,30.4,542.00,3571.75,2777.36,794.39,14411.66,720.58,5.11,CAMISAS,0.25,0.07,7/2/2024,7/19/2024
71175ABR-019-S,TACLITE PRO S/S SHIRT,5,30.4,542.00,892.94,694.34,198.60,3602.91,720.58,5.11,CAMISAS,0.25,0.07,7/2/2024,7/19/2024
71175ABR-019-XL,TACLITE PRO S/S SHIRT,7,30.4,542.00,1250.11,972.08,278.04,5044.08,720.58,5.11,CAMISAS,0.25,0.07,7/2/2024,7/19/2024
71175ABR-162-2XL,TACLITE PRO S/S SHIRT,3,30.4,542.00,535.76,416.60,119.16,2161.75,720.58,5.11,CAMISAS,0.25,0.07,7/2/2024,7/19/2024
71175ABR-162-L,TACLITE PRO S/S SHIRT,10,30.4,542.00,1785.87,1388.68,397.19,7205.83,720.58,5.11,CAMISAS,0.25,0.07,7/2/2024,7/19/2024
71175ABR-162-M,TACLITE PRO S/S SHIRT,15,30.4,542.00,2678.81,2083.02,595.79,10808.74,720.58,5.11,CAMISAS,0.25,0.07,7/2/2024,7/19/2024
71175ABR-162-S,TACLITE PRO S/S SHIRT,5,30.4,542.00,892.94,694.34,198.60,3602.91,720.58,5.11,CAMISAS,0.25,0.07,7/2/2024,7/19/2024
71175ABR-162-XL,TACLITE PRO S/S SHIRT,5,30.4,542.00,892.94,694.34,198.60,3602.91,720.58,5.11,CAMISAS,0.25,0.07,7/2/2024,7/19/2024
71175ABR-190-2XL,TACLITE PRO S/S SHIRT,3,30.4,542.00,535.76,416.60,119.16,2161.75,720.58,5.11,CAMISAS,0.25,0.07,7/2/2024,7/19/2024
71175ABR-190-XL,TACLITE PRO S/S SHIRT,6,30.4,542.00,1071.52,833.21,238.32,4323.50,720.58,5.11,CAMISAS,0.25,0.07,7/2/2024,7/19/2024
71175ABR-724-2XL,TACLITE PRO S/S SHIRT,3,30.4,542.00,535.76,416.60,119.16,2161.75,720.58,5.11,CAMISAS,0.25,0.07,7/2/2024,7/19/2024
71175ABR-724-L,TACLITE PRO S/S SHIRT,10,30.4,542.00,1785.87,1388.68,397.19,7205.83,720.58,5.11,CAMISAS,0.25,0.07,7/2/2024,7/19/2024
71175ABR-724-M,TACLITE PRO S/S SHIRT,15,30.4,542.00,2678.81,2083.02,595.79,10808.74,720.58,5.11,CAMISAS,0.25,0.07,7/2/2024,7/19/2024
71175ABR-724-S,TACLITE PRO S/S SHIRT,10,30.4,542.00,1785.87,1388.68,397.19,7205.83,720.58,5.11,CAMISAS,0.25,0.07,7/2/2024,7/19/2024
71175ABR-724-XL,TACLITE PRO S/S SHIRT,6,30.4,542.00,1071.52,833.21,238.32,4323.50,720.58,5.11,CAMISAS,0.25,0.07,7/2/2024,7/19/2024
72002-724-2XL-R,RIPSTOP TDU L/S SHIRT,15,34.2,609.74,3013.66,2343.40,670.26,12159.83,810.66,5.11,CAMISAS,0.25,0.07,7/2/2024,7/19/2024
72002ABR-724-L-R,RIPSTOP TDU L/S SHIRT,35,34.2,609.74,7031.87,5467.92,1563.95,28372.95,810.66,5.11,CAMISAS,0.25,0.07,7/2/2024,7/19/2024
72002ABR-724-M-R,RIPSTOP TDU L/S SHIRT,35,34.2,609.74,7031.87,5467.92,1563.95,28372.95,810.66,5.11,CAMISAS,0.25,0.07,7/2/2024,7/19/2024
72002ABR-724-S-R,RIPSTOP TDU L/S SHIRT,20,34.2,609.74,4018.21,3124.53,893.69,16213.11,810.66,5.11,CAMISAS,0.25,0.07,7/2/2024,7/19/2024
72049-018-L,PERFORMANCE L/S POLO,3,27.2,484.94,479.37,372.75,106.62,1934.20,644.73,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
72049-018-M,PERFORMANCE L/S POLO,3,27.2,484.94,479.37,372.75,106.62,1934.20,644.73,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
72049-018-S,PERFORMANCE L/S POLO,2,27.2,484.94,319.58,248.50,71.08,1289.46,644.73,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
72049-018-XL,PERFORMANCE L/S POLO,2,27.2,484.94,319.58,248.50,71.08,1289.46,644.73,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
72049-019-L,PERFORMANCE L/S POLO,3,27.2,484.94,479.37,372.75,106.62,1934.20,644.73,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
72049-019-M,PERFORMANCE L/S POLO,3,27.2,484.94,479.37,372.75,106.62,1934.20,644.73,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
72049-019-S,PERFORMANCE L/S POLO,5,27.2,484.94,798.94,621.25,177.69,3223.66,644.73,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
72049-160-L,PERFORMANCE L/S POLO,2,27.2,484.94,319.58,248.50,71.08,1289.46,644.73,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
72049-160-M,PERFORMANCE L/S POLO,2,27.2,484.94,319.58,248.50,71.08,1289.46,644.73,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
72049-190-L,PERFORMANCE L/S POLO,3,27.2,484.94,479.37,372.75,106.62,1934.20,644.73,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
72049-190-S,PERFORMANCE L/S POLO,2,27.2,484.94,319.58,248.50,71.08,1289.46,644.73,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
72049-190-XL,PERFORMANCE L/S POLO,2,27.2,484.94,319.58,248.50,71.08,1289.46,644.73,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
72049-724-L,PERFORMANCE L/S POLO,4,27.2,484.94,639.15,497.00,142.15,2578.93,644.73,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
72049-724-M,PERFORMANCE L/S POLO,6,27.2,484.94,958.73,745.50,213.23,3868.39,644.73,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
72049-724-S,PERFORMANCE L/S POLO,3,27.2,484.94,479.37,372.75,106.62,1934.20,644.73,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
72049-724-XL,PERFORMANCE L/S POLO,2,27.2,484.94,319.58,248.50,71.08,1289.46,644.73,5.11,PLAYERAS,0.25,0.07,7/2/2024,7/19/2024
72479-724-2XL,FAST-TAC L/S SHIRT,15,26.2,467.11,2308.71,1795.23,513.48,9315.43,621.03,5.11,CAMISAS,0.25,0.07,7/2/2024,7/19/2024
72479-724-L,FAST-TAC L/S SHIRT,35,26.2,467.11,5386.99,4188.88,1198.11,21736.00,621.03,5.11,CAMISAS,0.25,0.07,7/2/2024,7/19/2024
72479-724-M,FAST-TAC L/S SHIRT,35,26.2,467.11,5386.99,4188.88,1198.11,21736.00,621.03,5.11,CAMISAS,0.25,0.07,7/2/2024,7/19/2024
72479-724-S,FAST-TAC L/S SHIRT,20,26.2,467.11,3078.28,2393.64,684.64,12420.57,621.03,5.11,CAMISAS,0.25,0.07,7/2/2024,7/19/2024
72479-724-XL,FAST-TAC L/S SHIRT,20,26.2,467.11,3078.28,2393.64,684.64,12420.57,621.03,5.11,CAMISAS,0.25,0.07,7/2/2024,7/19/2024
74003A-724-2XL-R,RIPSTOP TDU PANT,15,34.2,609.74,3013.70,2343.44,670.26,12159.88,810.66,5.11,PANTALONES,0.25,0.07,7/2/2024,7/19/2024
74003ABR-724-L-R,RIPSTOP TDU PANT,35,34.2,609.74,7031.97,5468.02,1563.95,28373.05,810.66,5.11,PANTALONES,0.25,0.07,7/2/2024,7/19/2024
74003ABR-724-M-R,RIPSTOP TDU PANT,35,34.2,609.74,7031.97,5468.02,1563.95,28373.05,810.66,5.11,PANTALONES,0.25,0.07,7/2/2024,7/19/2024
74003ABR-724-S-R,RIPSTOP TDU PANT,20,34.2,609.74,4018.27,3124.58,893.69,16213.17,810.66,5.11,PANTALONES,0.25,0.07,7/2/2024,7/19/2024
74003AB-724-XL-R,RIPSTOP TDU PANT,20,34.2,609.74,4018.27,3124.58,893.69,16213.17,810.66,5.11,PANTALONES,0.25,0.07,7/2/2024,7/19/2024
74434A-019-30-32,APEX PANT,5,43.2,770.20,1268.93,986.71,282.22,5119.95,1023.99,5.11,PANTALONES,0.25,0.07,7/2/2024,7/19/2024
74434A-019-32-32,APEX PANT,10,43.2,770.20,2537.86,1973.42,564.43,10239.90,1023.99,5.11,PANTALONES,0.25,0.07,7/2/2024,7/19/2024
74434A-019-34-32,APEX PANT,10,43.2,770.20,2537.86,1973.42,564.43,10239.90,1023.99,5.11,PANTALONES,0.25,0.07,7/2/2024,7/19/2024
74434A-019-36-32,APEX PANT,6,43.2,770.20,1522.71,1184.05,338.66,6143.94,1023.99,5.11,PANTALONES,0.25,0.07,7/2/2024,7/19/2024
74434A-019-38-32,APEX PANT,2,43.2,770.20,507.57,394.68,112.89,2047.98,1023.99,5.11,PANTALONES,0.25,0.07,7/2/2024,7/19/2024
74434A-092-30-32,APEX PANT,4,43.2,770.20,1015.14,789.37,225.77,4095.96,1023.99,5.11,PANTALONES,0.25,0.07,7/2/2024,7/19/2024
74434A-092-32-32,APEX PANT,5,43.2,770.20,1268.93,986.71,282.22,5119.95,1023.99,5.11,PANTALONES,0.25,0.07,7/2/2024,7/19/2024
74434A-092-34-32,APEX PANT,5,43.2,770.20,1268.93,986.71,282.22,5119.95,1023.99,5.11,PANTALONES,0.25,0.07,7/2/2024,7/19/2024
74434A-092-36-32,APEX PANT,4,43.2,770.20,1015.14,789.37,225.77,4095.96,1023.99,5.11,PANTALONES,0.25,0.07,7/2/2024,7/19/2024
74434A-092-38-32,APEX PANT,2,43.2,770.20,507.57,394.68,112.89,2047.98,1023.99,5.11,PANTALONES,0.25,0.07,7/2/2024,7/19/2024
74434A-092-40-32,APEX PANT,2,43.2,770.20,507.57,394.68,112.89,2047.98,1023.99,5.11,PANTALONES,0.25,0.07,7/2/2024,7/19/2024
74439-019-32-32,FAST-TAC CARGO PANT,6,30.4,542.00,1071.54,833.22,238.32,4323.51,720.59,5.11,PANTALONES,0.25,0.07,7/2/2024,7/19/2024
74439-019-34-32,FAST-TAC CARGO PANT,4,30.4,542.00,714.36,555.48,158.88,2882.34,720.59,5.11,PANTALONES,0.25,0.07,7/2/2024,7/19/2024
74439-116-30-32,FAST-TAC CARGO PANT,2,30.4,542.00,357.18,277.74,79.44,1441.17,720.59,5.11,PANTALONES,0.25,0.07,7/2/2024,7/19/2024
74439-116-34-32,FAST-TAC CARGO PANT,2,30.4,542.00,357.18,277.74,79.44,1441.17,720.59,5.11,PANTALONES,0.25,0.07,7/2/2024,7/19/2024
74439-116-36-32,FAST-TAC CARGO PANT,4,30.4,542.00,714.36,555.48,158.88,2882.34,720.59,5.11,PANTALONES,0.25,0.07,7/2/2024,7/19/2024
74439-724-30-32,FAST-TAC CARGO PANT,20,30.4,542.00,3571.80,2777.41,794.39,14411.71,720.59,5.11,PANTALONES,0.25,0.07,7/2/2024,7/19/2024
74439-724-32-32,FAST-TAC CARGO PANT,35,30.4,542.00,6250.64,4860.46,1390.18,25220.49,720.59,5.11,PANTALONES,0.25,0.07,7/2/2024,7/19/2024
74439-724-34-32,FAST-TAC CARGO PANT,35,30.4,542.00,6250.64,4860.46,1390.18,25220.49,720.59,5.11,PANTALONES,0.25,0.07,7/2/2024,7/19/2024
74439-724-36-32,FAST-TAC CARGO PANT,35,30.4,542.00,6250.64,4860.46,1390.18,25220.49,720.59,5.11,PANTALONES,0.25,0.07,7/2/2024,7/19/2024
74439-724-40-32,FAST-TAC CARGO PANT,15,30.4,542.00,2678.85,2083.06,595.79,10808.78,720.59,5.11,PANTALONES,0.25,0.07,7/2/2024,7/19/2024
74439A-055-38-32,FAST-TAC CARGO PANT,2,30.4,542.00,357.18,277.74,79.44,1441.17,720.59,5.11,PANTALONES,0.25,0.07,7/2/2024,7/19/2024
74439A-724-38-32,FAST-TAC CARGO PANT,25,30.4,542.00,4464.75,3471.76,992.98,18014.63,720.59,5.11,PANTALONES,0.25,0.07,7/2/2024,7/19/2024
74439A-724-42-32,FAST-TAC CARGO PANT,10,30.4,542.00,1785.90,1388.70,397.19,7205.85,720.59,5.11,PANTALONES,0.25,0.07,7/2/2024,7/19/2024
74512-019-30-32,ABR PRO PANT,10,34.2,609.74,2009.14,1562.29,446.84,8106.58,810.66,5.11,PANTALONES,0.25,0.07,7/2/2024,7/19/2024
74512-019-32-32,ABR PRO PANT,20,34.2,609.74,4018.27,3124.58,893.69,16213.17,810.66,5.11,PANTALONES,0.25,0.07,7/2/2024,7/19/2024
74512-019-34-32,ABR PRO PANT,20,34.2,609.74,4018.27,3124.58,893.69,16213.17,810.66,5.11,PANTALONES,0.25,0.07,7/2/2024,7/19/2024
74512-019-36-32,ABR PRO PANT,15,34.2,609.74,3013.70,2343.44,670.26,12159.88,810.66,5.11,PANTALONES,0.25,0.07,7/2/2024,7/19/2024
